solved_problem
"['11650', '1162', '2558', '1005', '1655', '3046', '16566', '1520', '1719', '10026', '13334', '9095', '9251', '2588', '17298', '2170', '2557', '2206', '10950', '11779', '1238', '1918', '1149', '2110', '5582', '1463', '1406', '12969', '2675', '14438', '1874', '10868', '17299', '1158', '12015', '10430', '9012', '1948', '1697', '1167', '2914', '10799', '1761', '1935', '10828', '11053', '2042', '18436', '3830', '5355', '1717', '17413', '10869', '10866', '1000', '4179', '11438', '9093', '2631', '2163', '2533', '10845', '2610', '2525', '2138', '1790', '2225', '15681', '1389', '1854', '14002', '1743', '5717', '11437', '3665', '11022', '11021', '1001', '14501', '1949', '17404', '10699', '4195', '1504', '16947', '2463', '2530', '10998', '1008', '7287', '1725']"
"['11650', '11399', '1373', '6588', '2309', '3085', '14888', '10809', '10989', '1978', '10926', '2798', '1427', '7568', '9095', '17298', '2557', '10820', '17087', '4344', '2745', '4673', '2743', '1149', '1212', '1676', '9663', '1929', '1463', '1406', '2675', '2941', '15651', '1476', '1874', '2839', '10818', '17299', '3052', '13549', '15663', '16194', '1158', '10430', '10718', '15649', '2193', '9012', '10799', '1697', '11726', '15988', '5622', '11054', '1934', '11653', '15596', '15664', '13913', '10171', '1935', '2231', '11052', '1759', '11053', '11727', '1018', '1699', '9184', '11576', '17413', '15656', '11655', '10869', '10866', '1000', '1309', '1065', '15666', '8958', '2562', '11720', '1904', '9093', '10870', '13398', '2577', '10808', '15990', '15665', '10845', '10824', '1546', '2750', '10172', '1157', '1003', '1152', '11722', '14002', '1932', '15654', '9461', '9465', '11654', '15657', '11651', '10872', '11055', '1001', '15655', '11057', '1436', '14226', '14889', '1912', '17103', '17404', '15650', '11656', '10998', '9613', '1008', '1987', '2609', '11005', '2751', '15652', '11047', '1316', '2908']"
"['2445', '11399', '2667', '10809', '11723', '2443', '2798', '1427', '5337', '2588', '2557', '4344', '11999', '11931', '2805', '11179', '10818', '8370', '2441', '10807', '1158', '13241', '10718', '2559', '15624', '2753', '27130', '2193', '25305', '17224', '11726', '5622', '8393', '2947', '10828', '20492', '2476', '1018', '12005', '4949', '2003', '15656', '9498', '5597', '10826', '10991', '1735', '15549', '1769', '24831', '24262', '1302', '2442', '9093', '10870', '16261', '7487', '2163', '1357', '2525', '1085', '2986', '7113', '2456', '3009', '14405', '11651', '2439', '2606', '2846', '16769', '4796', '10189', '15650', '18301', '24980', '4153', '10871', '11047', '10757', '1373', '14531', '10989', '5800', '26976', '1181', '1110', '27563', '20974', '2204', '13717', '2292', '10950', '5522', '14173', '1213', '2742', '2749', '1676', '11382', '18108', '1463', '4101', '1543', '14916', '1476', '5086', '25304', '13305', '20651', '16953', '1392', '1652', '2741', '10430', '15649', '3985', '17027', '9012', '1330', '15740', '1934', '1920', '27487', '10171', '10769', '2231', '11004', '26977', '11441', '1271', '10866', '1065', '9295', '16395', '2164', '8958', '2562', '11720', '27951', '2440', '24086', '13410', '2747', '16170', '24981', '15463', '10172', '1157', '1003', '27488', '1152', '15654', '1193', '1540', '1235', '15552', '11021', '1001', '10814', '2920', '10998', '13015', '2751', '15652', '2693', '1012', '18787', '11650', '11383', '2558', '14681', '4641', '1292', '1551', '24082', '12596', '10926', '24078', '15751', '2480', '17202', '10992', '22193', '2738', '1259', '1212', '13277', '2522', '15651', '11728', '2839', '3052', '10952', '11652', '12605', '1356', '10990', '3003', '1026', '11727', '2438', '15964', '2999', '1041', '2446', '9872', '11655', '17039', '27849', '1000', '1296', '9653', '2556', '24494', '10773', '2417', '10798', '1924', '5567', '10867', '9711', '2420', '10845', '5338', '14530', '1546', '4150', '5347', '1526', '2750', '9728', '15489', '16428', '1351', '8974', '1260', '3273', '11050', '1748', '9461', '15657', '2475', '11051', '2566', '15592', '11022', '15655', '16316', '5533', '15763', '18268', '10816', '11656', '1246', '14175', '24263', '2217', '1316', '2908', '16430', '2775', '2309', '25083', '2869', '24622', '2407', '1978', '2744', '18786', '14456', '9086', '11866', '2444', '5949', '9095', '10995', '2739', '20973', '26975', '13706', '2743', '27850', '10823', '20650', '2675', '25640', '1037', '1449', '9933', '26307', '5341', '11653', '2435', '15596', '10994', '18322', '2338', '10822', '2754', '10869', '1100', '10250', '2822', '11971', '1343', '9455', '9506', '14455', '12000', '2523', '15792', '1969', '2577', '2748', '27866', '10951', '15688', '16770', '1032', '27851', '11654', '1789', '10872', '20673', '10953', '2884', '10699', '10815', '1051', '27522', '1008', '2609', '6919', '9656', '5339', '2033', '14467']"
"['11650', '2445', '9325', '10844', '15680', '2558', '14681', '14888', '10809', '4641', '2902', '1547', '2443', '1453', '9076', '5635', '2798', '1427', '2953', '2480', '2588', '17298', '2557', '10103', '4344', '2738', '1259', '2506', '1977', '11365', '15651', '2563', '2839', '2979', '9020', '10162', '2954', '10818', '3052', '2576', '2441', '10952', '10807', '10718', '2753', '12605', '2789', '1225', '2914', '3003', '5622', '11054', '8393', '1026', '3035', '10828', '14470', '2438', '11053', '1018', '10768', '9184', '2446', '4949', '5063', '9625', '1592', '11655', '10988', '9498', '5597', '1076', '5576', '1000', '2711', '11948', '9653', '3004', '10773', '10798', '2010', '4999', '7567', '2442', '9093', '1904', '1009', '2702', '1252', '5565', '2420', '10870', '10808', '18870', '2490', '1357', '2156', '2525', '5338', '1546', '1085', '2740', '2750', '5032', '11942', '1541', '3053', '11050', '11170', '1932', '2456', '9461', '3009', '2475', '10833', '2810', '10179', '11051', '10569', '11651', '10707', '11022', '2439', '10039', '5533', '2846', '18258', '15650', '11656', '3047', '9375', '2580', '4153', '1316', '2851', '2908', '2775', '5555', '5988', '10757', '11047', '2309', '2455', '2869', '10989', '1655', '1002', '3046', '1978', '2744', '1159', '10871', '9086', '1181', '2444', '1110', '11866', '7568', '10995', '10987', '2739', '10821', '2292', '10950', '17388', '5522', '1927', '2581', '15652', '4673', '10170', '1284', '2743', '1149', '2742', '1676', '9663', '1929', '2669', '1463', '5054', '2675', '4101', '2941', '9237', '5086', '1874', '13305', '11729', '10813', '5218', '2741', '10101', '10430', '15649', '5532', '11943', '2752', '9012', '1330', '2592', '3059', '1966', '11718', '1934', '1920', '11653', '2864', '15596', '6996', '2495', '5543', '16204', '10171', '1264', '2231', '2981', '2460', '5575', '10822', '2754', '10869', '10866', '1100', '10250', '1065', '2822', '5596', '9455', '9506', '4299', '1011', '11286', '2164', '10817', '8958', '2562', '3036', '2579', '2440', '16395', '11720', '15552', '10886', '1712', '2577', '10448', '11279', '2167', '10824', '2526', '2447', '16486', '10172', '1157', '1003', '1152', '10951', '15962', '1193', '5717', '11654', '11721', '3040', '4948', '5586', '10872', '11021', '9085', '1001', '5430', '2884', '1297', '5598', '10953', '1436', '2565', '10797', '2920', '10814', '14889', '15963', '9316', '2530', '10998', '1008', '2609', '7287', '1834', '2751', '2693', '10156', '2033', '13458']"
"['11399', '10471', '3062', '2558', '2667', '10809', '1292', '2443', '10474', '1550', '10469', '1427', '10874', '1138', '2588', '2557', '10820', '2738', '2357', '1212', '10999', '1977', '2839', '10952', '2441', '10807', '1408', '10718', '1697', '1225', '1990', '3028', '8393', '1094', '1026', '2476', '2438', '1018', '2042', '5904', '7576', '3943', '5063', '2003', '1010', '1000', '2711', '11098', '9653', '2556', '2511', '1924', '2442', '1237', '1009', '2420', '2163', '1357', '2525', '5338', '1546', '1085', '5347', '2750', '3053', '1260', '2475', '9654', '11022', '1644', '2439', '10039', '10477', '2606', '10163', '1933', '2217', '1316', '2908', '11047', '10757', '1373', '10871', '1002', '3046', '1978', '5800', '8979', '2444', '1110', '9095', '2644', '2739', '10881', '1931', '10950', '2178', '2581', '4673', '2742', '2743', '1149', '1929', '1074', '2669', '1463', '5354', '11659', '4101', '4963', '1874', '10986', '2501', '1004', '2741', '6359', '10101', '10430', '1037', '1275', '11719', '1330', '11718', '1027', '2864', '10171', '2033', '1759', '10984', '1271', '10869', '1309', '1100', '1065', '2448', '4299', '1011', '11720', '2562', '2440', '1013', '4307', '2942', '10886', '1747', '2447', '1890', '10172', '1068', '1790', '1157', '2748', '1003', '1152', '1032', '1193', '1234', '1075', '9465', '1789', '11721', '3040', '2903', '10872', '11021', '11909', '15552', '1001', '10219', '1297', '10797', '2503', '10699', '1051', '1007', '2530', '10998', '1008', '7287', '1834', '1012']"
"['11650', '2445', '11399', '10844', '15680', '3085', '2558', '14681', '10809', '1292', '1547', '11723', '2443', '5554', '1550', '24900', '10926', '24078', '2798', '1427', '5337', '2480', '1267', '2557', '27327', '15965', '22193', '27294', '2468', '2738', '6749', '15829', '1259', '2535', '1021', '24087', '1406', '13277', '11365', '2563', '1182', '2839', '10818', '3052', '8370', '2441', '10807', '10952', '24568', '10718', '2753', '6840', '1697', '2355', '3003', '1809', '8393', '23795', '1094', '1475', '8545', '18411', '1026', '10828', '20492', '15727', '2438', '15964', '1018', '7576', '2446', '9498', '5597', '1076', '1010', '17106', '1000', '2711', '2985', '11948', '9653', '2556', '1325', '18408', '1924', '2010', '4999', '14581', '16394', '2442', '1904', '10867', '1009', '2702', '27889', '2420', '18111', '10808', '10845', '1357', '9372', '2525', '5338', '1546', '1085', '11942', '2750', '7891', '24082', '1541', '27433', '23825', '1260', '1620', '11050', '27323', '9461', '2475', '9654', '11022', '2439', '1049', '10039', '14337', '4796', '10189', '14719', '20254', '2377', '15650', '10816', '17295', '18301', '19941', '17256', '4153', '2217', '1316', '2908', '10757', '5555', '10871', '11047', '16430', '2309', '5014', '25083', '2455', '26711', '2869', '10989', '20976', '1002', '3046', '1978', '7785', '1159', '27219', '14489', '22015', '2845', '1181', '2444', '1110', '11866', '7568', '2644', '2739', '1931', '2292', '10950', '9655', '5522', '2581', '4673', '10170', '1284', '2742', '2743', '1753', '1676', '11382', '1929', '25372', '18108', '11659', '1463', '17608', '2675', '4101', '4963', '1012', '23235', '1476', '13305', '2501', '1417', '1004', '2741', '10101', '10430', '1037', '1449', '5339', '2752', '9012', '1817', '1330', '5341', '17509', '15740', '1934', '1920', '14928', '5543', '10171', '1264', '2231', '14924', '2294', '2338', '14494', '25311', '2754', '1271', '10869', '10866', '1100', '2212', '1065', '2372', '10250', '5596', '11945', '4299', '2164', '6763', '1248', '1043', '2562', '1673', '2440', '8958', '10817', '11720', '1712', '2577', '10448', '2747', '12852', '26082', '16170', '13904', '10172', '2748', '1157', '27866', '1003', '1247', '1057', '1152', '10951', '1015', '1032', '15962', '1075', '11654', '1789', '17478', '15733', '11921', '16463', '10872', '11021', '15552', '1001', '2884', '1297', '10797', '1700', '1436', '10814', '2503', '2920', '10699', '13623', '11950', '2530', '10998', '14645', '1008', '2609', '10610', '7287', '9656', '2751', '25191', '10156', '4470']"
"['11650', '11399', '3085', '2558', '2667', '2798', '1427', '1138', '2588', '2557', '2805', '1021', '1406', '2839', '10818', '13549', '10952', '2441', '11724', '1158', '10718', '13023', '2753', '1697', '1225', '11726', '5585', '8393', '1475', '1188', '2947', '1026', '1764', '10828', '2438', '7576', '4949', '9498', '5576', '1000', '10773', '1783', '2442', '9093', '1904', '1237', '10867', '10845', '1546', '1085', '11942', '2750', '1260', '11050', '1932', '1748', '2475', '11651', '11022', '2439', '2606', '10816', '8394', '10871', '1316', '11047', '4153', '2775', '2217', '2908', '2309', '2869', '10989', '1655', '5800', '1181', '11866', '7568', '9095', '2739', '1931', '2292', '10950', '2178', '1927', '2742', '2583', '2941', '2075', '15649', '1707', '2741', '2875', '10430', '1461', '2752', '9012', '1330', '11718', '1966', '2331', '1920', '10171', '2231', '11004', '1699', '10451', '17413', '10869', '10866', '10250', '2822', '2512', '11286', '2164', '10817', '8958', '2562', '11720', '2440', '2577', '1715', '11279', '3986', '10172', '2748', '1157', '1003', '1152', '10951', '15654', '11654', '10872', '11021', '1001', '5430', '2884', '10953', '12761', '10814', '2920', '10699', '10815', '10998', '1008', '2609', '7287', '11403', '2751', '2693', '1012']"
"['11399', '2558', '14681', '2667', '14888', '10809', '1292', '9205', '2798', '2588', '2557', '4344', '1238', '17406', '2563', '1182', '16236', '2839', '9020', '10162', '2954', '10818', '16935', '3052', '10952', '2441', '1158', '10718', '2753', '17135', '1697', '5622', '5585', '8393', '1439', '1026', '2438', '1018', '17144', '2999', '7576', '3109', '2567', '1592', '2493', '9498', '1010', '1000', '1924', '1946', '1244', '1009', '10870', '1546', '2750', '1541', '3053', '1260', '3009', '2810', '11022', '2439', '12865', '14501', '2606', '4796', '15686', '1755', '10163', '1987', '10871', '11047', '2851', '4153', '2775', '10757', '2217', '1316', '2908', '2309', '2869', '1002', '1978', '10026', '1110', '7568', '9095', '14502', '2739', '3460', '1931', '2292', '10950', '2178', '16926', '2581', '4673', '2742', '1149', '1929', '1074', '1463', '2675', '2941', '4963', '13305', '11729', '2501', '1004', '2741', '10430', '13300', '11719', '3985', '1330', '11718', '2615', '11653', '15596', '1780', '10171', '2231', '1759', '2460', '17413', '10869', '2477', '10250', '1065', '1011', '10817', '8320', '2562', '8958', '11720', '2440', '2961', '1712', '2577', '2747', '2447', '1992', '10172', '1157', '1003', '1152', '10951', '17143', '1193', '17478', '11654', '1789', '11721', '3040', '16463', '4948', '10872', '11021', '15552', '1001', '2884', '1436', '14889', '2636', '10998', '14696', '1008', '2609', '7287', '2693', '1012']"
"['20920', '2309', '14888', '2667', '11404', '2869', '10989', '10825', '1978', '1654', '7569', '21921', '8979', '20922', '2798', '7568', '9095', '14502', '2644', '2480', '1138', '1446', '2178', '9655', '1927', '16234', '18310', '2805', '2110', '1149', '5073', '11659', '1406', '4963', '2075', '2839', '13305', '1316', '20310', '11724', '1158', '15989', '4659', '2607', '9012', '22233', '1697', '1966', '1920', '1094', '17484', '1439', '10828', '2231', '1018', '18428', '7576', '9184', '25757', '2294', '18405', '1000', '1065', '2512', '2164', '11720', '2579', '18352', '18353', '1715', '18870', '11279', '20437', '1546', '2750', '1003', '2304', '1260', '1932', '14940', '16675', '2293', '19637', '2531', '14501', '2606', '1436', '14719', '2960', '5972', '10815', '11501', '18258', '10816', '18406', '1522', '19941', '2751', '1515', '10431', '11047', '1012', '13458']"
"['10844', '2309', '14888', '2667', '1002', '1159', '12886', '1110', '2798', '9095', '17298', '2292', '2178', '2206', '1213', '2468', '1940', '1259', '1149', '9663', '1676', '1463', '2583', '2675', '1543', '4963', '15651', '1476', '1874', '2979', '1316', '10818', '11724', '16194', '15649', '9996', '10430', '2559', '13023', '4659', '16928', '2193', '9012', '1697', '11726', '1330', '2302', '11653', '5585', '8911', '1935', '2231', '10973', '11727', '2438', '11053', '10828', '11052', '18428', '7576', '1699', '15656', '11655', '10988', '2910', '10819', '1000', '1309', '2643', '16948', '10250', '10971', '15666', '8958', '11720', '9093', '2577', '10808', '2156', '3986', '2885', '1546', '1085', '1992', '2188', '1157', '16954', '1152', '1260', '1620', '2133', '11722', '14002', '15654', '1748', '9465', '2475', '15657', '10972', '2439', '1001', '10974', '2884', '10709', '11057', '15655', '15686', '1912', '2920', '15650', '13335', '1008', '2609', '9375', '2828', '15652', '4153', '1012']"
